Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Brand_Name,Ticker,Industry_Tag,Country,Capital Gains
11/22/2024 5:00,411.3699951171875,417.3999938964844,411.05999755859375,417,24802100,0,0,microsoft,MSFT,technology,usa,
11/22/2024 5:00,63.45000076293945,63.619998931884766,62.900001525878906,63.34000015258789,6623600,0,0,delta air lines,DAL,aviation,usa,
11/22/2024 5:00,13.229999542236328,13.229999542236328,13.079999923706056,13.170000076293944,827600,0,0,nintendo,NTDOY,gaming,japan,
11/22/2024 5:00,49.27999877929688,50.37599945,48.61000061035156,49.380001068115234,6824500,0,0,roblox,RBLX,gaming,usa,
11/22/2024 5:00,113.8499984741211,116.33999633789062,113.5999984741211,115.6500015258789,10093700,0,0,the walt disney company,DIS,entertainment,usa,
11/22/2024 5:00,81.40000153,86,81.40000153,85.87999725341797,5602600,0,0,zoom video communications,ZM,technology,usa,
11/22/2024 5:00,471.80999755859375,480.0899963378906,469.4899902,475.0400085449219,2295100,0,0,spotify,SPOT,music,usa,
11/22/2024 5:00,165.85000610351562,166.4600067138672,163.89999389648438,164.75999450683594,38560400,0,0,google,GOOGL,technology,usa,
11/22/2024 5:00,121.6999969482422,125.75,121.26000213623048,125.01000213623048,13665300,0,0,target,TGT,retail,usa,
11/22/2024 5:00,76.12999725341797,77.5,75.83000183105469,77.40000153,12239700,0,0,nike,NKE,apparel,usa,
11/22/2024 5:00,228.0599975585937,230.72000122070312,228.0599975585937,229.8699951171875,38153300,0,0,apple,AAPL,technology,usa,
11/22/2024 5:00,198.25,199.2599945,196.75,197.1199951171875,31471400,0,0,amazon,AMZN,e-commerce,usa,
11/22/2024 5:00,110.37000274658205,112.12999725341795,110.30999755859376,111.70999908447266,41800,0,0,adidas,ADDYY,apparel,germany,
11/22/2024 5:00,251.8600006103516,253.8099975585937,251.27999877929688,253,1290400,0,0,hilton,HLT,hospitality,usa,
11/22/2024 5:00,9.399999618530272,9.779999732971191,9.210000038146973,9.539999961853027,20323300,0,0,peloton,PTON,fitness,usa,
11/22/2024 5:00,17.709999084472656,18.200000762939453,17.575000762939453,17.610000610351562,4583101,0,0,american eagle outfitters,AEO,apparel,usa,
11/22/2024 5:00,107.01000213623048,107.5,105.33000183105467,106.95999908447266,6710814,0,0,shopify,SHOP,e-commerce,canada,
11/22/2024 5:00,79.41500091552734,79.73999786376953,79.22000122070312,79.58000183105469,331566,0,0,logitech,LOGI,technology,switzerland,
11/22/2024 5:00,29.13999938964844,30.030000686645508,28.850000381469727,30.020000457763672,13125299,0,0,pinterest,PINS,social media,usa,
11/22/2024 5:00,71.80000305175781,71.80000305175781,71.80000305175781,71.76000213623047,138,0,0,bmw group,BAMXF,automotive,germany,
11/22/2024 5:00,60.33000183105469,62.42499923706055,60.24000168,62.00999832,9752797,0,0,chipotle,CMG,food,usa,
11/22/2024 5:00,3.5,3.539999961853028,3.5,3.5299999713897705,51964,0,0,porsche,POAHY,automotive,germany,
11/22/2024 5:00,175.94000244140625,176.39999389648438,173,174.80999755859375,1458075,0,0,hershey company,HSY,food & beverage,usa,
11/22/2024 5:00,94.98999786376952,95.42500305,94.48999786376952,94.91999816894533,3538813,0,0,colgate palmolive,CL,consumer goods,usa,
11/22/2024 5:00,26.290000915527344,26.690000534057617,26.32999992370605,26.65999984741211,933010,0,0,honda,HMC,automotive,japan,
11/22/2024 5:00,338.95001220703125,342.8099975585937,335.7799987792969,342.0199890136719,4395884,0,0,salesforce / slack,CRM,technology,usa,
11/22/2024 5:00,145.91000366210938,147.16000366210938,141.10000610351562,141.9499969482422,233965631,0,0,nvidia,NVDA,technology,usa,
11/22/2024 5:00,100,102.55999755859376,99.76999664,102.5,6511448,0,0,starbucks,SBUX,food & beverage,usa,
11/22/2024 5:00,22.989999771118164,23.51000022888184,22.649999618530277,23.12999916,4263822,0,0,foot locker,FL,footwear,usa,
11/22/2024 5:00,31.86000061035156,32.119998931884766,31.690000534057617,31.96999931335449,5938653,0,0,southwest airlines,LUV,aviation,usa,
11/22/2024 5:00,137.33999633789062,139.1300048828125,137.0399932861328,138.35000610351562,20783494,0,0,amd,AMD,technology,usa,
11/22/2024 5:00,411.3649902,417.3999938964844,411.05999755859375,417,23974802,0,0,microsoft,MSFT,technology,usa,
11/22/2024 5:00,63.45000076293945,63.61500168,62.900001525878906,63.34000015258789,6621654,0,0,delta air lines,DAL,aviation,usa,
11/22/2024 5:00,13.140000343322754,13.199999809265137,13.050000190734863,13.170000076293944,32047,0,0,nintendo,NTDOY,gaming,japan,
11/22/2024 5:00,49.27999877929688,50.37590026855469,48.61000061035156,49.380001068115234,5363210,0,0,roblox,RBLX,gaming,usa,
11/22/2024 5:00,113.8499984741211,116.33000183105467,113.5999984741211,115.6500015258789,7718306,0,0,the walt disney company,DIS,entertainment,usa,
11/22/2024 5:00,81.51000213623047,86,81.5,85.87999725341797,5584028,0,0,zoom video communications,ZM,technology,usa,
11/22/2024 5:00,471.80999755859375,480.0899963378906,469.4899902,475.0400085449219,2294910,0,0,spotify,SPOT,music,usa,
11/22/2024 5:00,165.44000244140625,166.4600067138672,163.89999389648438,164.75999450683594,38528278,0,0,google,GOOGL,technology,usa,
11/22/2024 5:00,121.6999969482422,125.75,121.26000213623048,125.01000213623048,13650864,0,0,target,TGT,retail,usa,
11/22/2024 5:00,76.125,77.5,75.83119965,77.40000153,10822856,0,0,nike,NKE,apparel,usa,
11/22/2024 5:00,228.05999755859372,230.7198944091797,228.05999755859372,229.8699951171875,36963884,0,0,apple,AAPL,technology,usa,
11/22/2024 5:00,198.19500732421875,199.2599029541016,196.75,197.1199951171875,31424971,0,0,amazon,AMZN,e-commerce,usa,
11/22/2024 5:00,962.7399902,976.2999877929688,958.5200805664062,964.0100098,2056302,0,0,costco,COST,retail,usa,
11/22/2024 5:00,103.8000030517578,107.7300033569336,103.75,106.08000183105467,1884913,0,0,crocs,CROX,footwear,usa,
11/22/2024 5:00,341.0849914550781,356.6398926,337.70001220703125,352.5599975585937,88407251,0,0,tesla,TSLA,automotive,usa,
11/22/2024 5:00,64.23999786376953,64.48000336,63.650001525878906,63.91999816894531,19532143,0,0,the coca-cola company,KO,food & beverage,usa,
11/22/2024 5:00,172.75,174.77999877929688,172.63999938964844,174.39999389648438,368748,0,0,toyota,TM,automotive,japan,
11/22/2024 5:00,110.4000015258789,111.83999633789062,110.43000030517578,111.70999908447266,4317,0,0,adidas,ADDYY,apparel,germany,
11/22/2024 5:00,26.36000061035156,26.55500030517578,26.18000030517578,26.38999938964844,593284,0,0,philips,PHG,technology,netherlands,
11/22/2024 5:00,22.770000457763672,23.51000022888184,22.790000915527344,23.239999771118164,2081732,0,0,nordstrom,JWN,retail,usa,
11/22/2024 5:00,127.69000244140624,128.47999572753906,126.37000274658205,128.4199981689453,2022796,0,0,3m,MMM,manufacturing,usa,
11/22/2024 5:00,296.19000244140625,302.375,296.04998779296875,299.9700012207031,1844147,0,0,fedex,FDX,logistics,usa,
11/22/2024 5:00,295,311.3699951171875,290.79998779296875,304.6400146484375,12135563,0,0,coinbase,COIN,cryptocurrency,usa,
11/22/2024 5:00,174.14500427246094,177.39999389648438,173.8800048828125,176.27999877929688,10608731,0,0,procter & gamble,PG,consumer goods,usa,
11/22/2024 5:00,70,71.54000091552734,69.34999847,71.51000213623047,12352452,0,0,uber,UBER,technology,usa,
11/22/2024 5:00,516.9299926757812,521.7050170898438,516.1799926757812,520.8599853515625,2020313,0,0,mastercard,MA,finance,usa,
11/22/2024 5:00,412.0899963378906,420.1099853515625,410.9500122070313,420,2973291,0,0,the home depot,HD,retail,usa,
11/22/2024 5:00,288.4700012207031,290.6000061035156,288.2650146484375,290.2799987792969,1719037,0,0,mcdonald's,MCD,food,usa,
11/22/2024 5:00,251.8600006103516,253.80499267578125,251.52999877929688,253,792260,0,0,hilton,HLT,hospitality,usa,
11/22/2024 5:00,155.89999389648438,157.11500549316406,154.11000061035156,155.1699981689453,5561152,0,0,johnson & johnson,JNJ,healthcare,usa,
11/22/2024 5:00,10.359999656677246,10.875,10.274999618530272,10.630000114440918,19403938,0,0,zoominfo,ZI,technology,usa,
11/22/2024 5:00,57.59000015258789,58.70000076293945,57.45500183105469,58.54999923706055,14249670,0,0,cisco,CSCO,technology,usa,
11/22/2024 5:00,293.3999938964844,301.9200134277344,292.5100098,301.29998779296875,2739454,0,0,american express,AXP,finance,usa,
11/22/2024 5:00,307.9700012207031,311.5899963378906,307.9700012207031,309.9200134277344,5918753,0,0,visa,V,finance,usa,
11/22/2024 5:00,502.5,513.3699951171875,502.5,512.1500244140625,2263657,0,0,adobe,ADBE,technology,usa,
11/22/2024 5:00,92.61000061035156,94.10970306396484,91.8144989,92.26000213623048,8054872,0,0,block,SQ,financial services,usa,
11/22/2024 5:00,58.27000045776367,58.869998931884766,58.24000168,58.61000061035156,3003995,0,0,unilever,UL,consumer goods,netherlands,
11/22/2024 5:00,45.459999084472656,46.369998931884766,45.459999084472656,45.459999084472656,200,0,0,puma,PMMAF,apparel,germany,
11/22/2024 5:00,243.6100006103516,249.1499938964844,243.03469848632807,248.5500030517578,5057297,0,0,jpmorgan chase & co,JPM,finance,usa,
11/22/2024 5:00,120.5199966430664,122.0500030517578,120.36000061035156,121.3000030517578,84395,0,0,lvmh,LVMUY,luxury goods,france,
11/22/2024 5:00,133.3000030517578,140.75999450683594,133.3000030517578,137.33999633789062,6299389,0,0,airbnb,ABNB,hospitality,usa,
11/22/2024 5:00,282.9700012207031,284.95001220703125,282.8900146484375,284.2900085449219,976961,0,0,marriott,MAR,hospitality,usa,
11/22/2024 5:00,2.549999952316284,2.5999999046325684,2.549999952316284,2.5999999046325684,49166,0,0,ubisoft,UBSFY,gaming,france,
11/21/2024 5:00,502.1000061035156,508.5700073242188,493.1000061035156,504.4400024414063,2001000,0,0,adobe,ADBE,technology,usa,
11/21/2024 5:00,120,121.12999725341795,119.55999755859376,120.5199966430664,354600,0,0,lvmh,LVMUY,luxury goods,france,
11/21/2024 5:00,243.22999572753903,245.4900054931641,242.1100006103516,244.7599945,8780500,0,0,jpmorgan chase & co,JPM,finance,usa,
11/21/2024 5:00,57.290000915527344,57.93000030517578,57.09999847412109,57.560001373291016,16147900,0,0,cisco,CSCO,technology,usa,
11/21/2024 5:00,57.220001220703125,57.65999984741211,57.16999816894531,57.630001068115234,2930200,0,0,unilever,UL,consumer goods,netherlands,
11/21/2024 5:00,90.73500061035156,93.95999908447266,89.62400055,92.69999695,14127500,0,0,block,SQ,financial services,usa,
11/21/2024 5:00,289.82000732421875,294.07000732421875,287.5299987792969,293,2410300,0,0,american express,AXP,finance,usa,
11/21/2024 5:00,307.29998779296875,310.9200134277344,306.6499938964844,309.8999938964844,5757100,0,0,visa,V,finance,usa,
11/21/2024 5:00,45.77999877929688,45.77999877929688,45.77999877929688,45.77999877929688,100,0,0,puma,PMMAF,apparel,germany,
11/21/2024 5:00,281.9200134277344,283.8299865722656,280.2699890136719,283.44000244140625,944500,0.63,0,marriott,MAR,hospitality,usa,
11/21/2024 5:00,110.38999938964844,111.08999633789062,109.63999938964844,110.83999633789062,33600,0,0,adidas,ADDYY,apparel,germany,
11/21/2024 5:00,173.0500030517578,174.25999450683594,172.97999572753906,173.3800048828125,312700,0,0,toyota,TM,automotive,japan,
11/21/2024 5:00,883.9299926757812,908,877.2399902,897.4799805,4506200,0,0,netflix,NFLX,entertainment,usa,
11/21/2024 5:00,134.17999267578125,134.9499969482422,132.5800018310547,133.25999450683594,4060400,0,0,airbnb,ABNB,hospitality,usa,
11/21/2024 5:00,285,288.6000061035156,283.4599914550781,288.4700012207031,4473600,0,0,mcdonald's,MCD,food,usa,
11/21/2024 5:00,8.319999694824219,9.194999695,8.260000228881836,9.06000042,20673000,0,0,peloton,PTON,fitness,usa,
11/21/2024 5:00,127.7300033569336,128.5800018310547,126.31999969482422,127.31999969482422,2544000,0,0,3m,MMM,manufacturing,usa,
11/21/2024 5:00,171.66000366210938,173.50999450683594,170.22000122070312,172.75,6237700,0,0,procter & gamble,PG,consumer goods,usa,
11/21/2024 5:00,22.21999931335449,22.809999465942383,21.87999916,22.450000762939453,4141600,0,0,foot locker,FL,footwear,usa,
11/21/2024 5:00,26.21999931335449,26.420000076293945,26.190000534057617,26.37999916,553200,0,0,philips,PHG,technology,netherlands,
11/21/2024 5:00,22.25,22.40999984741211,22.100000381469727,22.37000084,858800,0,0,nordstrom,JWN,retail,usa,
11/21/2024 5:00,288.04998779296875,295.5400085449219,288.04998779296875,295.1600036621094,1596900,0,0,fedex,FDX,logistics,usa,
11/21/2024 5:00,329.95001220703125,330.5,288.54998779296875,295.2300109863281,25103700,0,0,coinbase,COIN,cryptocurrency,usa,
11/21/2024 5:00,138.8699951171875,140.27999877929688,134.92999267578125,137.49000549316406,28609400,0,0,amd,AMD,technology,usa,
11/21/2024 5:00,70.25,70.87000274658203,68.80000305175781,69.63999938964844,25648600,0,0,uber,UBER,technology,usa,
11/21/2024 5:00,153.6199951171875,156.05999755859375,152.80999755859375,155.5,10136400,0,0,johnson & johnson,JNJ,healthcare,usa,
11/21/2024 5:00,513.2299805,520.1199951171875,511.5799865722656,515.0999755859375,3077300,0,0,mastercard,MA,finance,usa,
11/21/2024 5:00,401.3299865722656,411.3900146484375,400.3800048828125,410.4500122070313,3722200,0,0,the home depot,HD,retail,usa,
11/21/2024 5:00,63.150001525878906,63.810001373291016,62.95000076293945,63.75999832,17279400,0,0,the coca-cola company,KO,food & beverage,usa,
11/21/2024 5:00,10.670000076293944,10.789999961853027,10.350000381469728,10.369999885559082,17097500,0,0,zoominfo,ZI,technology,usa,
11/21/2024 5:00,58.90999984741211,60.06999969482422,58.709999084472656,59.97999954223633,7492500,0,0,chipotle,CMG,food,usa,
11/21/2024 5:00,251.0200042724609,252.4100036621093,249.77999877929688,251.8300018310547,1173900,0,0,hilton,HLT,hospitality,usa,
11/21/2024 5:00,468.2200012207031,473.6199951171875,465.5039978027344,470.7000122070313,2181500,0,0,spotify,SPOT,music,usa,
11/21/2024 5:00,98.98000336,102.4000015258789,97.29000091552734,101.80999755859376,1478800,0,0,crocs,CROX,footwear,usa,
11/21/2024 5:00,13.25,13.329999923706056,13.220000267028809,13.260000228881836,651600,0,0,nintendo,NTDOY,gaming,japan,
11/21/2024 5:00,51.03499984741211,51.400001525878906,48.09999847412109,49.34999847412109,15725300,0,0,roblox,RBLX,gaming,usa,
11/21/2024 5:00,114.1500015258789,116.25,113.83000183105467,114.72000122070312,10250800,0,0,the walt disney company,DIS,entertainment,usa,
11/21/2024 5:00,78.95999908447266,81.65000153,78.90000153,81.19999694824219,3959300,0,0,zoom video communications,ZM,technology,usa,
11/21/2024 5:00,31.739999771118164,32.24000168,31.61000061035156,31.790000915527344,5153300,0,0,southwest airlines,LUV,aviation,usa,
11/21/2024 5:00,73.36000061035156,75.55999755859375,73.19999694824219,75.09999847,12809400,0,0,nike,NKE,apparel,usa,
11/21/2024 5:00,173.89999389648438,174.1300048828125,163.6999969482422,167.6300048828125,59641100,0,0,google,GOOGL,technology,usa,
11/21/2024 5:00,228.8800048828125,230.1600036621093,225.7100067138672,228.5200042724609,42071900,0,0,apple,AAPL,technology,usa,
11/21/2024 5:00,203.4900054931641,203.4900054931641,195.75,198.3800048828125,58730300,0,0,amazon,AMZN,e-commerce,usa,
11/21/2024 5:00,103.73999786376952,108.20999908447266,103.26000213623048,106.4800033569336,10616800,0,0,shopify,SHOP,e-commerce,canada,
11/21/2024 5:00,419.5,419.7799987792969,410.2900085449219,412.8699951171875,20745300,0.83,0,microsoft,MSFT,technology,usa,
11/21/2024 5:00,64.69999694824219,65.05000305175781,63.290000915527344,63.34000015258789,9927400,0,0,delta air lines,DAL,aviation,usa,
11/21/2024 5:00,122.08999633789062,124.0999984741211,120.58999633789062,121.58999633789062,19595800,0,0,target,TGT,retail,usa,
11/21/2024 5:00,935,958.4899902,930,955.6500244140624,2318000,0,0,costco,COST,retail,usa,
11/21/2024 5:00,79.05999755859375,79.70999908447266,78.68000030517578,79.45999908447266,479400,0,0,logitech,LOGI,technology,switzerland,
11/21/2024 5:00,17.31999969482422,17.399999618530273,16.87999916,17.219999313354492,6528100,0,0,american eagle outfitters,AEO,apparel,usa,
11/21/2024 5:00,26.14999961853028,26.309999465942383,26.100000381469727,26.229999542236328,856100,0,0,honda,HMC,automotive,japan,
11/21/2024 5:00,99.5,100.33000183105467,98.48999786376952,100.05999755859376,6756900,0,0,starbucks,SBUX,food & beverage,usa,
11/21/2024 5:00,149.35000610351562,152.88999938964844,140.6999969482422,146.6699981689453,400150200,0,0,nvidia,NVDA,technology,usa,
11/21/2024 5:00,331.3500061035156,342.94000244140625,328.6000061035156,335.7799987792969,8359800,0,0,salesforce / slack,CRM,technology,usa,
11/21/2024 5:00,94.15000153,94.91999816894533,93.30000305,94.25,3642800,0,0,colgate palmolive,CL,consumer goods,usa,
11/21/2024 5:00,2.5799999237060547,2.5899999141693115,2.5199999809265137,2.5899999141693115,406800,0,0,ubisoft,UBSFY,gaming,france,
11/21/2024 5:00,3.5199999809265137,3.539999961853028,3.5,3.5299999713897705,695300,0,0,porsche,POAHY,automotive,germany,
11/21/2024 5:00,71.80000305175781,71.80000305175781,71.12999725341797,71.12999725341797,1400,0,0,bmw group,BAMXF,automotive,germany,
11/21/2024 5:00,29.299999237060547,29.34000015258789,28.420000076293945,29.309999465942383,12170600,0,0,pinterest,PINS,social media,usa,
11/21/2024 5:00,343.8099975585937,347.9899902,335.2799987792969,339.6400146484375,57893000,0,0,tesla,TSLA,automotive,usa,
11/21/2024 5:00,174,175.66000366210938,173.2100067138672,174.9499969482422,1225200,0,0,hershey company,HSY,food & beverage,usa,
11/20/2024 5:00,73.66000366210938,73.83999633789062,72.70999908447266,73.36000061035156,12279200,0,0,nike,NKE,apparel,usa,
11/20/2024 5:00,104.83000183105467,105.06999969482422,102.58000183105467,103.94000244140624,7627500,0,0,shopify,SHOP,e-commerce,canada,
11/20/2024 5:00,202.97999572753903,203.1300048828125,199.4499969482422,202.8800048828125,32700500,0,0,amazon,AMZN,e-commerce,usa,
11/20/2024 5:00,228.0599975585937,229.92999267578125,225.88999938964844,229,35112500,0,0,apple,AAPL,technology,usa,
11/20/2024 5:00,128,129.05999755859375,120.20999908447266,121.72000122070312,64480400,1.12,0,target,TGT,retail,usa,
11/20/2024 5:00,177.33999633789062,177.67999267578125,173.77999877929688,175.97999572753906,18974500,0,0,google,GOOGL,technology,usa,
11/20/2024 5:00,112.26000213623048,114.37000274658205,111.47000122070312,114.26000213623048,9315000,0,0,the walt disney company,DIS,entertainment,usa,
11/20/2024 5:00,32.24000168,32.31999969482422,31.450000762939453,31.770000457763672,6449100,0,0,southwest airlines,LUV,aviation,usa,
11/20/2024 5:00,77.87999725341797,79.23999786376953,77.87999725341797,78.86000061035156,2315600,0,0,zoom video communications,ZM,technology,usa,
11/20/2024 5:00,64.09999847,65.05000305175781,61.65999984741211,63.63999938964844,10920500,0,0,delta air lines,DAL,aviation,usa,
11/20/2024 5:00,52.290000915527344,52.31999969482422,50.59999847412109,51.52000045776367,13116800,0,0,roblox,RBLX,gaming,usa,
11/20/2024 5:00,97.30999755859376,99.62999725341795,97.12000274658205,98.58999633789062,1202000,0,0,crocs,CROX,footwear,usa,
11/20/2024 5:00,467.7799987792969,473,460.6489868164063,470.0100098,2385200,0,0,spotify,SPOT,music,usa,
11/20/2024 5:00,416.8699951171875,417.2900085449219,410.5799865722656,415.4899902,19166200,0,0,microsoft,MSFT,technology,usa,
11/20/2024 5:00,17.389999389648438,17.479999542236328,17.110000610351562,17.270000457763672,4432200,0,0,american eagle outfitters,AEO,apparel,usa,
11/20/2024 5:00,13.15999984741211,13.220000267028809,13.130000114440918,13.210000038146973,504400,0,0,nintendo,NTDOY,gaming,japan,
11/20/2024 5:00,925.0800170898438,928.7999877929688,916.5,928.0800170898438,1450800,0,0,costco,COST,retail,usa,
11/20/2024 5:00,77.75,78.19999694824219,77.08999633789062,78.09999847,651400,0,0,logitech,LOGI,technology,switzerland,
11/20/2024 5:00,2.700000047683716,2.740000009536743,2.6600000858306885,2.6700000762939453,171400,0,0,ubisoft,UBSFY,gaming,france,
11/20/2024 5:00,26.280000686645508,26.350000381469727,26.030000686645508,26.18000030517578,787500,0,0,honda,HMC,automotive,japan,
11/20/2024 5:00,98,98.75,97.11000061035156,98.26000213623048,7525800,0,0,starbucks,SBUX,food & beverage,usa,
11/20/2024 5:00,325.2900085449219,327.2600098,322.0100098,325.70001220703125,3761600,0,0,salesforce / slack,CRM,technology,usa,
11/20/2024 5:00,93.41000366210938,94.44000244140624,92.86000061035156,93.91000366210938,4302400,0,0,colgate palmolive,CL,consumer goods,usa,
11/20/2024 5:00,147.41000366210938,147.55999755859375,142.72999572753906,145.88999938964844,305066700,0,0,nvidia,NVDA,technology,usa,
11/20/2024 5:00,3.5799999237060547,3.5799999237060547,3.5299999713897705,3.559999942779541,611600,0,0,porsche,POAHY,automotive,germany,
11/20/2024 5:00,72.45999908447266,72.45999908447266,70.59999847,72,4300,0,0,bmw group,BAMXF,automotive,germany,
11/20/2024 5:00,29.729999542236328,29.87999916,28.93000030517578,29.229999542236328,6700600,0,0,pinterest,PINS,social media,usa,
11/20/2024 5:00,345,346.6000061035156,334.29998779296875,342.0299987792969,66059900,0,0,tesla,TSLA,automotive,usa,
